JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2459768.745885,10.61905892124,0.022,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0.0,1.147,Z,20.577,20.651,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459768.746441,10.588702490520001,0.026,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0.0,1.149,Z,20.816,20.901,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459768.747078,13.77233316228,0.058,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0.0,1.15,Z,20.695,20.641,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459768.747633,13.69549344702,0.131,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0.0,1.152,Z,21.756,21.7,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459768.748356,16.19610442758,0.512,,B,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 14.441  K = 14.260,0.0,1.154,Z,21.93,21.857,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459768.749086,16.09080555852,0.341,,B,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 14.441  K = 14.260,0.0,1.156,Z,21.528,21.326,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459770.768767,10.577318829000003,0.014,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0.0,1.253,Z,19.825,19.873,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459770.769323,10.586805213600002,0.014,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0.0,1.255,Z,19.813,19.848,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459770.769948,13.714466216220002,0.037,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0.0,1.258,Z,19.884,19.795,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2459770.770503,13.724901239280003,0.04,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0.0,1.261,Z,19.922,19.807,,NSVS 13967171,VVS,STD,,,,,,478.3006952153744,594.0680898935875
