JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2448321.0,15.9,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,,,934.9911397819204,743.8028396870322
2448599.0,14.0,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,,,934.9911397819204,743.8028396870322
2448647.0,14.5,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,,,934.9911397819204,743.8028396870322
2448680.9,13.7,,,Vis.,CR,C,,,,,,,Z,,,,HV 12842,,STD,,,,,,934.9911397819204,743.8028396870322
2449703.99,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449713.05,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449716.98,14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449747.03,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449749.99,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449756.01,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449773.98,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449789.99,13.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449798.96,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449806.97,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449814.03,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449829.92,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2449832.99,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450076.99,14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450107.0,14.5,,,Vis.,WPX,,,,,A 5 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450108.98,14.5,,,Vis.,WPX,,,,,A 5 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450154.963,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450158.963,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450164.9,15.4,,,Vis.,CR,K,,,,,,,Z,,,,HV 12842,,STD,,,,,,934.9911397819204,743.8028396870322
2450167.942,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450189.95,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450191.92,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
2450193.924,14.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,,,934.9911397819204,743.8028396870322
