Date,JD (TCB),avg Mag,0,Residual X,Residual Y
Gaia20drp,,,,934.9911397819204,743.8028396870322
2014-10-09 14:10:37,2456940.09071,untrusted,,934.9911397819204,743.8028396870322
2014-10-09 15:57:10,2456940.1647,untrusted,,934.9911397819204,743.8028396870322
2015-02-25 03:36:22,2457078.65025,,,934.9911397819204,743.8028396870322
2015-02-25 05:23:07,2457078.72439,,,934.9911397819204,743.8028396870322
2015-03-30 15:14:01,2457112.13473,,,934.9911397819204,743.8028396870322
2015-03-30 17:00:12,2457112.20847,,,934.9911397819204,743.8028396870322
2015-04-16 05:09:26,2457128.71488,,,934.9911397819204,743.8028396870322
2015-04-16 09:23:12,2457128.89111,,,934.9911397819204,743.8028396870322
2015-08-29 17:34:58,2457264.23262,,,934.9911397819204,743.8028396870322
2015-10-04 09:08:11,2457299.88068,,,934.9911397819204,743.8028396870322
2015-10-18 15:12:55,2457314.13397,,,934.9911397819204,743.8028396870322
2015-10-18 16:59:39,2457314.20809,,,934.9911397819204,743.8028396870322
2016-01-19 07:01:30,2457406.79271,,,934.9911397819204,743.8028396870322
2016-01-19 11:15:16,2457406.96894,,,934.9911397819204,743.8028396870322
2016-01-30 23:23:11,2457418.47443,,,934.9911397819204,743.8028396870322
2016-01-31 01:09:57,2457418.54858,,,934.9911397819204,743.8028396870322
2016-03-06 18:33:44,2457454.27343,20.61,,934.9911397819204,743.8028396870322
2016-07-19 23:22:55,2457589.47425,19.30,,934.9911397819204,743.8028396870322
2016-07-20 01:09:29,2457589.54825,19.22,,934.9911397819204,743.8028396870322
2016-08-03 05:30:08,2457603.72926,18.77,,934.9911397819204,743.8028396870322
2016-08-03 07:16:51,2457603.80337,,,934.9911397819204,743.8028396870322
2016-08-03 11:30:35,2457603.97957,,,934.9911397819204,743.8028396870322
2016-09-08 16:56:54,2457640.20618,18.87,,934.9911397819204,743.8028396870322
2016-09-08 18:43:28,2457640.28019,18.83,,934.9911397819204,743.8028396870322
2016-10-20 23:52:45,2457682.49497,,,934.9911397819204,743.8028396870322
2016-10-21 04:06:09,2457682.67094,18.64,,934.9911397819204,743.8028396870322
2016-10-21 05:52:43,2457682.74494,18.68,,934.9911397819204,743.8028396870322
2016-10-21 10:06:22,2457682.92109,untrusted,,934.9911397819204,743.8028396870322
2016-10-21 11:52:56,2457682.99509,18.71,,0.0,0.0
2016-10-21 16:06:35,2457683.17124,18.69,,934.9911397819204,743.8028396870322
2016-10-21 17:53:09,2457683.24524,18.70,,934.9911397819204,743.8028396870322
2016-10-21 22:06:48,2457683.42139,18.69,,934.9911397819204,743.8028396870322
2016-10-21 23:53:22,2457683.49539,18.73,,934.9911397819204,743.8028396870322
2016-10-22 04:07:01,2457683.67154,18.70,,934.9911397819204,743.8028396870322
2016-10-22 05:53:34,2457683.74553,untrusted,,934.9911397819204,743.8028396870322
2016-10-22 10:07:13,2457683.92168,untrusted,,934.9911397819204,743.8028396870322
2016-10-22 11:53:47,2457683.99568,18.70,,934.9911397819204,743.8028396870322
2016-10-22 16:07:26,2457684.17183,18.79,,934.9911397819204,743.8028396870322
2016-10-22 17:54:00,2457684.24583,18.74,,934.9911397819204,743.8028396870322
2016-10-22 22:07:39,2457684.42198,18.73,,934.9911397819204,743.8028396870322
2016-10-22 23:54:13,2457684.49598,18.72,,934.9911397819204,743.8028396870322
2016-10-23 04:07:52,2457684.67213,18.73,,934.9911397819204,743.8028396870322
2016-10-23 05:54:26,2457684.74613,18.76,,-9999.99,-9999.99
2016-10-23 11:54:39,2457684.99628,18.78,,934.9911397819204,743.8028396870322
2017-01-26 14:04:00,2457780.08611,,,934.9911397819204,743.8028396870322
2017-02-13 21:30:37,2457798.39626,,,934.9911397819204,743.8028396870322
2017-03-17 13:21:21,2457830.05649,,,934.9911397819204,743.8028396870322
2017-07-28 19:51:40,2457963.32755,,,934.9911397819204,743.8028396870322
2017-07-28 21:37:49,2457963.40126,,,934.9911397819204,743.8028396870322
2017-08-19 21:37:42,2457985.40118,,,934.9911397819204,743.8028396870322
2017-09-19 13:27:45,2458016.06094,,,934.9911397819204,743.8028396870322
2017-09-19 15:13:55,2458016.13466,,,934.9911397819204,743.8028396870322
2018-02-05 02:46:32,2458154.61565,,,934.9911397819204,743.8028396870322
2018-03-28 02:32:58,2458205.60623,,,934.9911397819204,743.8028396870322
2018-03-28 04:19:08,2458205.67995,,,934.9911397819204,743.8028396870322
2018-08-08 02:59:39,2458338.62476,,,934.9911397819204,743.8028396870322
2018-08-08 04:45:49,2458338.69848,,,934.9911397819204,743.8028396870322
2018-09-04 08:46:57,2458365.86594,,,934.9911397819204,743.8028396870322
2018-09-30 02:34:19,2458391.60716,,,0.0,0.0
2019-02-14 23:41:33,2458529.48719,,,934.9911397819204,743.8028396870322
2019-02-15 03:55:19,2458529.66341,,,934.9911397819204,743.8028396870322
2019-03-15 05:27:53,2458557.7277,,,934.9911397819204,743.8028396870322
2019-04-07 05:29:36,2458580.72889,,,934.9911397819204,743.8028396870322
2019-04-07 09:43:22,2458580.90512,,,934.9911397819204,743.8028396870322
2019-08-20 01:54:55,2458715.5798,,,934.9911397819204,743.8028396870322
2019-08-20 03:41:39,2458715.65392,,,934.9911397819204,743.8028396870322
2019-09-18 15:03:52,2458745.12769,,,934.9911397819204,743.8028396870322
2019-09-18 16:50:37,2458745.20182,,,934.9911397819204,743.8028396870322
2019-10-11 09:44:46,2458767.90609,,,934.9911397819204,743.8028396870322
2019-10-11 11:31:30,2458767.98021,,,934.9911397819204,743.8028396870322
2020-02-15 15:13:27,2458895.13434,,,934.9911397819204,743.8028396870322
2020-02-15 19:27:14,2458895.31058,,,934.9911397819204,743.8028396870322
2020-03-17 08:54:03,2458925.87087,,,934.9911397819204,743.8028396870322
2020-03-17 10:40:14,2458925.94461,,,934.9911397819204,743.8028396870322
2020-04-06 09:33:41,2458945.89839,,,0.0,0.0
2020-04-06 11:20:27,2458945.97253,,,934.9911397819204,743.8028396870322
2020-08-08 14:58:02,2459070.12363,20.40,,934.9911397819204,743.8028396870322
2020-08-08 16:44:36,2459070.19764,20.30,,934.9911397819204,743.8028396870322
2020-09-05 04:31:08,2459097.68829,,,934.9911397819204,743.8028396870322
2020-09-30 10:19:20,2459122.93009,,,934.9911397819204,743.8028396870322
2021-02-15 11:40:34,2459260.9865,,,934.9911397819204,743.8028396870322
2021-03-16 03:39:28,2459289.65241,,,934.9911397819204,743.8028396870322
2021-03-16 05:26:13,2459289.72654,,,0.0,0.0
2021-04-07 15:42:25,2459312.15446,,,-9999.99,-9999.99
2021-04-07 17:28:35,2459312.22818,,,934.9911397819204,743.8028396870322
2021-08-19 10:07:14,2459445.92169,,,934.9911397819204,743.8028396870322
2021-08-19 11:53:23,2459445.99541,,,934.9911397819204,743.8028396870322
2021-09-20 05:25:38,2459477.72613,,,934.9911397819204,743.8028396870322
2021-09-20 09:39:22,2459477.90234,,,934.9911397819204,743.8028396870322
2021-10-10 09:37:48,2459497.90125,,,934.9911397819204,743.8028396870322
2022-02-25 23:03:57,2459636.46108,19.22,,934.9911397819204,743.8028396870322
2022-03-31 22:40:34,2459670.44484,18.65,,934.9911397819204,743.8028396870322
2022-04-01 00:27:08,2459670.51884,18.65,,934.9911397819204,743.8028396870322
2022-04-16 16:50:06,2459686.20146,18.00,,934.9911397819204,743.8028396870322
2022-04-16 18:36:41,2459686.27547,18.02,,934.9911397819204,743.8028396870322
2022-04-16 22:50:22,2459686.45164,17.99,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,0.0,0.0
,,,,934.9911397819204,743.8028396870322
,,,,-9999.99,-9999.99
,,,,0.0,0.0
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,-9999.99,-9999.99
,,,,-9999.99,-9999.99
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,0.0,0.0
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
,,,,934.9911397819204,743.8028396870322
